date,open,close,high,low,volume,amount
2022-01-04,1.78,1.83,1.83,1.77,78843.01,
2022-01-05,1.82,1.82,1.84,1.8,45820.3,
2022-01-06,1.81,1.82,1.84,1.8,50398.72,
2022-01-07,1.82,1.81,1.84,1.8,52601.66,
2022-01-10,1.81,1.83,1.84,1.8,51246.25,
2022-01-11,1.83,1.87,1.91,1.82,108924.17,
2022-01-12,1.87,1.86,1.87,1.84,56651.0,
2022-01-13,1.86,1.86,1.87,1.85,43262.69,
2022-01-14,1.85,1.79,1.86,1.79,66116.02,
2022-01-17,1.78,1.8,1.82,1.78,53134.0,
2022-01-18,1.8,1.78,1.8,1.76,48217.96,
2022-01-19,1.77,1.79,1.81,1.76,55931.0,
2022-01-20,1.8,1.76,1.8,1.76,43970.65,
2022-01-21,1.76,1.74,1.78,1.73,38935.24,
2022-01-24,1.73,1.74,1.76,1.71,42326.03,
2022-01-25,1.73,1.68,1.74,1.68,42101.0,
2022-01-26,1.69,1.71,1.72,1.68,38622.0,
2022-01-27,1.73,1.71,1.74,1.7,44640.0,
2022-01-28,1.72,1.75,1.76,1.7,52796.02,
2022-02-07,1.75,1.82,1.82,1.75,84658.0,
2022-02-08,1.82,1.89,1.89,1.82,166985.67,
2022-02-09,1.9,1.87,1.91,1.86,99720.6,
2022-02-10,1.88,1.87,1.89,1.86,74314.31,
2022-02-11,1.87,1.86,1.9,1.86,69198.66,
2022-02-14,1.85,1.84,1.87,1.83,55348.6,
2022-02-15,1.84,1.81,1.85,1.8,52840.3,
2022-02-16,1.82,1.87,1.87,1.81,66403.62,
2022-02-17,1.87,1.84,1.87,1.83,68924.3,
2022-02-18,1.86,1.89,1.89,1.84,78709.29,
2022-02-21,1.89,1.89,1.89,1.87,91222.62,
2022-02-22,1.89,1.87,1.91,1.85,82955.61,
2022-02-23,1.87,1.85,1.88,1.84,53009.0,
2022-02-24,1.84,1.79,1.86,1.78,85644.0,
2022-02-25,1.81,1.87,1.89,1.8,122690.26,
2022-02-28,1.87,1.86,1.91,1.86,100691.13,
2022-03-01,1.87,1.89,1.89,1.86,73285.0,
2022-03-02,1.89,1.92,1.93,1.86,111836.9,
2022-03-03,1.92,2.01,2.01,1.91,218437.01,
2022-03-04,1.99,1.95,1.99,1.93,178065.66,
2022-03-07,1.91,1.91,1.96,1.91,111755.0,
2022-03-08,1.91,1.9,1.94,1.87,115925.0,
2022-03-09,1.89,1.85,1.92,1.78,122872.0,
2022-03-10,1.87,1.86,1.89,1.85,74881.65,
2022-03-11,1.85,1.89,1.89,1.8,77095.66,
2022-03-14,1.86,1.81,1.89,1.81,76947.0,
2022-03-15,1.8,1.66,1.8,1.66,136773.01,
2022-03-16,1.66,1.73,1.75,1.66,126761.75,
2022-03-17,1.73,1.72,1.78,1.72,88466.0,
2022-03-18,1.72,1.77,1.78,1.7,70494.55,
2022-03-21,1.78,1.78,1.8,1.75,72075.64,
2022-03-22,1.77,1.82,1.82,1.76,85580.66,
2022-03-23,1.82,1.79,1.82,1.78,63676.01,
2022-03-24,1.79,1.77,1.82,1.76,53645.65,
2022-03-25,1.76,1.8,1.82,1.76,63720.0,
2022-03-28,1.79,1.81,1.82,1.75,50162.0,
2022-03-29,1.82,1.78,1.82,1.78,45435.01,
2022-03-30,1.78,1.79,1.82,1.78,56872.99,
2022-03-31,1.78,1.82,1.82,1.78,79030.0,
2022-04-01,1.82,1.87,1.87,1.81,94632.93,
2022-04-06,1.87,1.93,1.95,1.86,149009.5,
2022-04-07,1.94,1.89,1.95,1.87,130912.25,
2022-04-08,1.91,1.91,1.93,1.86,88913.23,
2022-04-11,1.92,1.9,1.99,1.89,161820.38,
2022-04-12,1.89,1.95,1.96,1.87,132576.12,
2022-04-13,1.95,1.93,1.99,1.93,134662.65,
2022-04-14,1.95,1.93,1.97,1.93,88075.3,
2022-04-15,1.94,1.91,1.97,1.9,118283.37,
2022-04-18,1.89,1.89,1.92,1.85,86014.25,
2022-04-19,1.91,1.89,1.91,1.86,128058.0,
2022-04-20,1.89,1.91,1.97,1.88,173968.61,
2022-04-21,1.92,1.84,1.95,1.84,87171.65,
2022-04-22,1.84,1.87,1.89,1.83,77872.0,
2022-04-25,1.86,1.71,1.86,1.7,102581.0,
2022-04-26,1.7,1.62,1.74,1.61,126171.92,
2022-04-27,1.6,1.62,1.63,1.53,134016.27,
2022-04-28,1.62,1.62,1.68,1.6,111414.0,
2022-04-29,1.64,1.68,1.7,1.63,77193.0,
2022-05-05,1.68,1.72,1.74,1.67,87276.0,
2022-05-06,1.71,1.68,1.72,1.65,66969.01,
2022-05-09,1.68,1.74,1.74,1.67,60617.0,
2022-05-10,1.73,1.75,1.76,1.69,68389.27,
2022-05-11,1.73,1.71,1.76,1.7,69073.0,
2022-05-12,1.72,1.74,1.74,1.7,54066.0,
2022-05-13,1.74,1.76,1.77,1.72,64018.3,
2022-05-16,1.76,1.78,1.79,1.74,65693.3,
2022-05-17,1.77,1.77,1.8,1.74,52968.75,
2022-05-18,1.77,1.76,1.79,1.75,51613.72,
2022-05-19,1.75,1.76,1.77,1.72,55253.04,
2022-05-20,1.77,1.8,1.81,1.76,64719.65,
2022-05-23,1.81,1.79,1.82,1.78,45815.0,
2022-05-24,1.8,1.73,1.8,1.72,58857.68,
2022-05-25,1.73,1.8,1.8,1.72,64461.99,
2022-05-26,1.8,1.82,1.82,1.78,63998.3,
2022-05-27,1.8,1.82,1.82,1.78,54427.25,
2022-05-30,1.81,1.84,1.84,1.8,63517.3,
2022-05-31,1.84,1.84,1.86,1.81,57929.11,
2022-06-01,1.83,1.85,1.86,1.82,65131.82,
2022-06-02,1.86,1.84,1.86,1.83,49321.31,
2022-06-06,1.84,1.82,1.85,1.8,76426.66,
2022-06-07,1.82,1.83,1.83,1.8,71943.0,
2022-06-08,1.83,1.81,1.83,1.77,73668.6,
2022-06-09,1.8,1.76,1.8,1.76,69664.0,
2022-06-10,1.76,1.8,1.82,1.76,69041.66,
2022-06-13,1.8,1.77,1.81,1.76,61940.0,
2022-06-14,1.76,1.76,1.78,1.73,65929.0,
2022-06-15,1.76,1.78,1.8,1.76,59860.1,
2022-06-16,1.78,1.78,1.79,1.76,65700.57,
2022-06-17,1.77,1.76,1.78,1.74,73500.66,
2022-06-20,1.75,1.75,1.77,1.74,59428.21,
2022-06-21,1.74,1.76,1.77,1.74,52147.14,
2022-06-22,1.75,1.73,1.76,1.72,94161.25,
2022-06-23,1.72,1.75,1.75,1.72,55935.0,
2022-06-24,1.75,1.74,1.75,1.73,44405.0,
2022-06-27,1.75,1.73,1.76,1.72,53705.66,
2022-06-28,1.73,1.76,1.76,1.73,56775.32,
2022-06-29,1.76,1.74,1.76,1.74,52450.66,
2022-06-30,1.74,1.78,1.82,1.74,138621.16,
2022-07-01,1.78,1.76,1.8,1.76,71437.15,
2022-07-04,1.76,1.76,1.76,1.74,72990.25,
2022-07-05,1.75,1.74,1.78,1.73,70432.73,
2022-07-06,1.74,1.72,1.75,1.7,114987.72,
2022-07-07,1.7,1.73,1.74,1.7,61208.0,
2022-07-08,1.73,1.73,1.74,1.72,71007.34,
2022-07-11,1.74,1.75,1.79,1.71,121869.9,
2022-07-12,1.8,1.92,1.92,1.79,544145.64,
2022-07-13,2.04,2.12,2.12,1.99,315687.23,
2022-07-14,2.22,1.98,2.33,1.97,1383612.13,
2022-07-15,1.92,2.01,2.04,1.86,954240.9,
2022-07-18,1.92,1.98,2.0,1.89,675499.02,
2022-07-19,1.98,1.94,2.0,1.91,462106.52,
2022-07-20,1.93,1.92,1.94,1.9,324055.83,
2022-07-21,1.92,1.87,1.92,1.86,295288.0,
2022-07-22,1.86,1.96,2.02,1.86,587944.55,
2022-07-25,1.94,1.94,2.04,1.93,364289.52,
2022-07-26,1.94,1.97,2.0,1.92,264727.4,
2022-07-27,1.96,1.95,1.98,1.93,191153.95,
2022-07-28,1.96,1.92,1.97,1.92,191073.01,
2022-07-29,1.93,1.94,1.94,1.9,170874.61,
2022-08-01,1.93,1.89,1.93,1.88,137504.0,
2022-08-02,1.87,1.82,1.88,1.8,224749.36,
2022-08-03,1.81,1.79,1.86,1.78,114805.4,
2022-08-04,1.79,1.81,1.84,1.77,85535.66,
2022-08-05,1.81,1.81,1.82,1.77,90627.0,
2022-08-08,1.81,1.83,1.83,1.79,74806.0,
2022-08-09,1.82,1.81,1.83,1.8,54558.37,
2022-08-10,1.81,1.79,1.82,1.78,59760.72,
2022-08-11,1.79,1.82,1.83,1.79,98400.81,
2022-08-12,1.83,1.84,1.85,1.82,81438.0,
2022-08-15,1.84,1.83,1.85,1.82,56335.0,
2022-08-16,1.82,1.85,1.85,1.82,64523.78,
2022-08-17,1.84,1.88,1.88,1.84,81579.0,
2022-08-18,1.87,1.84,1.88,1.84,72212.0,
2022-08-19,1.84,1.84,1.86,1.83,81464.01,
2022-08-22,1.84,1.86,1.88,1.83,80884.0,
2022-08-23,1.85,1.86,1.87,1.84,66856.0,
2022-08-24,1.86,1.87,1.88,1.84,151425.3,
2022-08-25,1.87,1.93,1.94,1.86,260116.3,
2022-08-26,1.92,1.9,1.94,1.88,171377.0,
2022-08-29,1.86,1.88,1.88,1.84,116187.1,
2022-08-30,1.87,1.92,1.94,1.87,189817.32,
2022-08-31,1.92,1.87,1.93,1.87,115046.0,
2022-09-01,1.89,1.88,1.93,1.88,114758.0,
2022-09-02,1.89,1.91,1.92,1.89,107210.97,
2022-09-05,1.9,1.95,1.96,1.9,155090.0,
2022-09-06,1.96,1.95,1.97,1.94,120381.99,
2022-09-07,1.97,1.96,1.98,1.94,125398.77,
2022-09-08,1.96,1.96,1.98,1.95,109923.3,
2022-09-09,1.96,1.95,1.98,1.94,94139.15,
2022-09-13,1.96,1.92,1.96,1.92,104170.1,
2022-09-14,1.91,1.93,1.95,1.9,92523.8,
2022-09-15,1.93,1.9,1.94,1.87,108051.66,
2022-09-16,1.9,1.82,1.9,1.82,93194.32,
2022-09-19,1.84,1.81,1.84,1.78,76677.08,
2022-09-20,1.8,1.83,1.85,1.8,71983.38,
2022-09-21,1.83,1.87,1.88,1.8,84783.7,
2022-09-22,1.86,1.84,1.88,1.83,62173.64,
2022-09-23,1.84,1.83,1.88,1.82,91875.0,
2022-09-26,1.82,1.76,1.83,1.74,87412.0,
2022-09-27,1.77,1.8,1.84,1.76,84150.63,
2022-09-28,1.8,1.76,1.8,1.75,71956.0,
2022-09-29,1.76,1.73,1.78,1.72,68624.0,
2022-09-30,1.74,1.72,1.74,1.72,40428.17,
2022-10-10,1.73,1.72,1.76,1.7,48311.0,
2022-10-11,1.72,1.72,1.72,1.67,65910.96,
2022-10-12,1.71,1.74,1.74,1.7,52754.5,
2022-10-13,1.74,1.73,1.74,1.7,60180.8,
2022-10-14,1.73,1.75,1.76,1.73,68663.0,
2022-10-17,1.74,1.76,1.76,1.72,53094.56,
2022-10-18,1.76,1.76,1.77,1.74,67561.0,
2022-10-19,1.75,1.74,1.76,1.74,43895.0,
2022-10-20,1.74,1.73,1.75,1.72,62628.01,
2022-10-21,1.73,1.73,1.74,1.72,55227.0,
2022-10-24,1.73,1.68,1.74,1.67,82418.0,
2022-10-25,1.67,1.68,1.69,1.65,56257.05,
2022-10-26,1.68,1.69,1.71,1.68,54062.0,
2022-10-27,1.7,1.7,1.72,1.68,48191.0,
2022-10-28,1.7,1.64,1.7,1.64,72171.0,
2022-10-31,1.66,1.72,1.73,1.66,188610.31,
2022-11-01,1.71,1.78,1.79,1.71,145893.65,
2022-11-02,1.8,1.78,1.82,1.76,101960.45,
2022-11-03,1.78,1.79,1.8,1.77,64229.0,
2022-11-04,1.8,1.78,1.81,1.78,91218.4,
2022-11-07,1.79,1.81,1.82,1.76,92692.74,
2022-11-08,1.82,1.81,1.82,1.8,46201.8,
