date,open,close,high,low,volume
2022-01-04,3.66,3.74,3.75,3.65,413300.64
2022-01-05,3.76,3.75,3.82,3.73,461770.91
2022-01-06,3.75,3.72,3.79,3.71,301556.58
2022-01-07,3.72,3.74,3.78,3.71,325843.63
2022-01-10,3.74,3.71,3.76,3.69,322922.95
2022-01-11,3.72,3.83,3.95,3.71,723300.23
2022-01-12,3.82,3.78,3.85,3.75,458803.21
2022-01-13,3.77,3.76,3.82,3.75,255676.99
2022-01-14,3.74,3.67,3.75,3.65,381561.0
2022-01-17,3.66,3.58,3.66,3.57,461624.92
2022-01-18,3.59,3.57,3.6,3.52,288448.36
2022-01-19,3.56,3.58,3.6,3.55,190134.11
2022-01-20,3.59,3.6,3.63,3.56,228670.56
2022-01-21,3.58,3.5,3.6,3.49,300024.73
2022-01-24,3.48,3.51,3.53,3.46,171400.78
2022-01-25,3.51,3.37,3.52,3.36,313423.67
2022-01-26,3.39,3.39,3.4,3.35,167926.85
2022-01-27,3.37,3.32,3.38,3.31,201886.16
2022-01-28,3.35,3.31,3.36,3.3,209099.37
2022-02-07,3.34,3.48,3.49,3.34,350698.11
2022-02-08,3.49,3.6,3.6,3.47,388722.4
2022-02-09,3.62,3.64,3.68,3.6,288421.36
2022-02-10,3.65,3.67,3.69,3.62,251175.71
2022-02-11,3.65,3.61,3.68,3.6,216205.76
2022-02-14,3.62,3.54,3.63,3.52,200248.11
2022-02-15,3.54,3.51,3.55,3.47,170565.0
2022-02-16,3.52,3.55,3.63,3.52,162730.55
2022-02-17,3.54,3.52,3.59,3.51,154344.76
2022-02-18,3.52,3.55,3.55,3.49,157674.87
2022-02-21,3.55,3.58,3.6,3.51,222052.87
2022-02-22,3.56,3.51,3.56,3.47,210274.51
2022-02-23,3.51,3.51,3.54,3.49,181522.9
2022-02-24,3.5,3.41,3.51,3.37,269200.1
2022-02-25,3.42,3.45,3.48,3.42,220538.71
2022-02-28,3.5,3.49,3.6,3.44,382994.3
2022-03-01,3.48,3.49,3.54,3.47,388242.43
2022-03-02,3.47,3.58,3.59,3.47,405713.89
2022-03-03,3.66,3.94,3.94,3.61,854805.45
2022-03-04,4.15,3.92,4.23,3.9,2267138.19
2022-03-07,3.82,3.67,3.93,3.6,1620801.6
2022-03-08,3.6,3.38,3.61,3.37,1234728.02
2022-03-09,3.35,3.26,3.39,3.12,953332.94
2022-03-10,3.3,3.28,3.33,3.25,581647.33
2022-03-11,3.25,3.3,3.31,3.16,543237.83
2022-03-14,3.25,3.18,3.31,3.18,379112.03
2022-03-15,3.17,2.98,3.17,2.97,525644.55
2022-03-16,3.04,3.08,3.08,2.94,481684.14
2022-03-17,3.09,3.11,3.17,3.08,365038.26
2022-03-18,3.08,3.16,3.17,3.08,284801.09
2022-03-21,3.15,3.14,3.19,3.12,310457.64
2022-03-22,3.17,3.16,3.19,3.14,292193.1
2022-03-23,3.18,3.16,3.18,3.14,248252.59
2022-03-24,3.16,3.12,3.17,3.12,217622.82
2022-03-25,3.12,3.12,3.17,3.11,244439.81
2022-03-28,3.11,3.18,3.21,3.05,388882.43
2022-03-29,3.19,3.17,3.21,3.15,277892.65
2022-03-30,3.21,3.21,3.21,3.17,291489.21
2022-03-31,3.21,3.25,3.3,3.18,432290.46
2022-04-01,3.23,3.25,3.28,3.22,485844.8
2022-04-06,3.25,3.3,3.3,3.23,456525.98
2022-04-07,3.3,3.22,3.34,3.22,528746.46
2022-04-08,3.21,3.23,3.27,3.15,391945.28
2022-04-11,3.38,3.29,3.47,3.24,1017617.09
2022-04-12,3.24,3.34,3.36,3.17,804313.14
2022-04-13,3.41,3.68,3.68,3.39,1512156.0
2022-04-14,3.7,3.53,3.74,3.5,2019657.2
2022-04-15,3.43,3.32,3.47,3.32,1199601.22
2022-04-18,3.28,3.36,3.43,3.25,772794.76
2022-04-19,3.38,3.33,3.4,3.3,573767.39
2022-04-20,3.34,3.28,3.37,3.26,623615.17
2022-04-21,3.25,3.14,3.27,3.14,675706.55
2022-04-22,3.15,3.17,3.21,3.12,391041.86
2022-04-25,3.12,2.95,3.12,2.94,555237.07
2022-04-26,2.95,2.86,2.99,2.85,549824.69
2022-04-27,2.81,2.93,2.94,2.77,434331.27
2022-04-28,2.99,2.99,3.06,2.94,612122.92
2022-04-29,2.97,3.07,3.08,2.97,523549.54
2022-05-05,3.06,3.13,3.14,3.04,484019.95
2022-05-06,3.07,3.01,3.07,2.98,450446.31
2022-05-09,2.99,3.05,3.07,2.98,310281.65
2022-05-10,3.0,3.08,3.08,2.95,474773.51
2022-05-11,3.16,3.13,3.21,3.12,764496.92
2022-05-12,3.11,3.14,3.17,3.07,452398.07
2022-05-13,3.14,3.15,3.17,3.11,368419.2
2022-05-16,3.15,3.15,3.17,3.12,295534.55
2022-05-17,3.13,3.14,3.17,3.11,291193.1
2022-05-18,3.15,3.12,3.15,3.11,289997.0
2022-05-19,3.07,3.11,3.11,3.04,277972.42
2022-05-20,3.12,3.19,3.2,3.12,427470.37
2022-05-23,3.18,3.21,3.22,3.17,297051.17
2022-05-24,3.21,3.1,3.25,3.09,433079.68
2022-05-25,3.12,3.24,3.24,3.11,415802.45
2022-05-26,3.24,3.22,3.25,3.18,290005.13
2022-05-27,3.23,3.22,3.25,3.18,268881.11
2022-05-30,3.21,3.24,3.25,3.21,265530.1
2022-05-31,3.22,3.22,3.24,3.19,289475.17
2022-06-01,3.21,3.28,3.29,3.2,416175.8
2022-06-02,3.28,3.23,3.28,3.22,385078.9
2022-06-06,3.22,3.21,3.24,3.18,481899.57
2022-06-07,3.21,3.24,3.25,3.19,351190.95
2022-06-08,3.24,3.25,3.27,3.2,323513.08
2022-06-09,3.26,3.21,3.29,3.21,297839.48
2022-06-10,3.21,3.25,3.26,3.18,305871.07
2022-06-13,3.24,3.17,3.25,3.14,447367.98
2022-06-14,3.14,3.18,3.19,3.07,379974.19
2022-06-15,3.18,3.21,3.25,3.18,431369.14
2022-06-16,3.21,3.2,3.24,3.19,240910.13
2022-06-17,3.17,3.18,3.19,3.14,269289.07
2022-06-20,3.19,3.17,3.2,3.16,213140.61
2022-06-21,3.19,3.16,3.19,3.14,192642.84
2022-06-22,3.17,3.12,3.18,3.12,231861.03
2022-06-23,3.12,3.16,3.16,3.09,194342.76
2022-06-24,3.16,3.15,3.17,3.12,183298.05
2022-06-27,3.15,3.15,3.17,3.14,172479.01
2022-06-28,3.15,3.21,3.22,3.12,271490.33
2022-06-29,3.21,3.17,3.23,3.17,229283.04
2022-06-30,3.17,3.16,3.19,3.16,160712.98
2022-07-01,3.15,3.15,3.17,3.14,125260.07
2022-07-04,3.14,3.13,3.16,3.12,229152.92
2022-07-05,3.14,3.16,3.18,3.12,256460.57
2022-07-06,3.14,3.09,3.14,3.06,311228.58
2022-07-07,3.08,3.09,3.11,3.08,197585.45
2022-07-08,3.11,3.12,3.13,3.1,167160.32
2022-07-11,3.12,3.11,3.12,3.09,131621.05
2022-07-12,3.12,3.11,3.12,3.09,138184.64
2022-07-13,3.11,3.13,3.14,3.1,152440.41
2022-07-14,3.15,3.11,3.15,3.11,168058.0
2022-07-15,3.13,3.05,3.13,3.04,221663.45
2022-07-18,3.07,3.14,3.17,3.05,247064.82
2022-07-19,3.15,3.22,3.24,3.13,329191.51
2022-07-20,3.25,3.23,3.25,3.19,173617.22
2022-07-21,3.22,3.22,3.27,3.19,162320.04
2022-07-22,3.24,3.24,3.25,3.19,181841.38
2022-07-25,3.24,3.23,3.27,3.21,190889.69
2022-07-26,3.25,3.25,3.25,3.19,149908.88
2022-07-27,3.24,3.25,3.26,3.21,154913.49
