date,open,close,high,low,volume
2022-01-04,4.2,4.32,4.34,4.19,381442.93
2022-01-05,4.3,4.28,4.34,4.24,208969.11
2022-01-06,4.26,4.39,4.39,4.26,267270.91
2022-01-07,4.41,4.34,4.43,4.33,247073.78
2022-01-10,4.38,4.34,4.38,4.31,167053.73
2022-01-11,4.35,4.34,4.4,4.32,181163.1
2022-01-12,4.35,4.34,4.36,4.3,166774.96
2022-01-13,4.35,4.34,4.41,4.32,159720.57
2022-01-14,4.32,4.16,4.34,4.16,303449.72
2022-01-17,4.16,4.17,4.22,4.15,157056.71
2022-01-18,4.17,4.18,4.2,4.15,160775.46
2022-01-19,4.18,4.21,4.24,4.16,169070.11
2022-01-20,4.2,4.11,4.22,4.11,218829.16
2022-01-21,4.11,4.03,4.12,4.01,199172.96
2022-01-24,4.0,3.99,4.03,3.94,133934.77
2022-01-25,3.99,3.81,3.99,3.79,239865.3
2022-01-26,3.8,3.84,3.88,3.8,120750.55
2022-01-27,3.84,3.77,3.84,3.77,130788.96
2022-01-28,3.8,3.78,3.83,3.74,130277.29
2022-02-07,3.84,3.9,3.92,3.82,159136.21
2022-02-08,3.9,3.99,4.0,3.9,171258.14
2022-02-09,3.99,4.01,4.02,3.99,109629.24
2022-02-10,4.01,4.03,4.03,3.97,142751.76
2022-02-11,4.01,3.99,4.05,3.99,123281.04
2022-02-14,3.96,3.95,4.01,3.93,125578.29
2022-02-15,3.96,3.92,3.98,3.89,137569.02
2022-02-16,3.94,3.99,4.03,3.94,117328.38
2022-02-17,3.99,3.96,4.01,3.96,103110.96
2022-02-18,3.95,4.01,4.02,3.93,133024.26
2022-02-21,4.01,4.05,4.05,3.99,115197.2
2022-02-22,4.03,4.01,4.07,3.99,138369.85
2022-02-23,4.01,4.05,4.05,4.01,113126.0
2022-02-24,4.05,3.95,4.09,3.89,242553.44
2022-02-25,3.98,3.99,4.06,3.97,180357.17
2022-02-28,3.99,3.98,4.01,3.91,118361.2
2022-03-01,3.98,4.03,4.03,3.97,113536.47
2022-03-02,4.01,4.05,4.05,4.0,107070.49
2022-03-03,4.06,4.15,4.15,4.05,232431.86
2022-03-04,4.13,4.07,4.13,4.05,174708.79
2022-03-07,4.07,4.04,4.1,4.03,147415.19
2022-03-08,4.04,3.87,4.05,3.86,216687.24
2022-03-09,3.86,3.78,3.93,3.63,228076.85
2022-03-10,3.86,3.88,3.95,3.84,188106.15
2022-03-11,3.84,3.92,3.93,3.78,129758.0
2022-03-14,3.87,3.82,3.95,3.82,140989.2
2022-03-15,3.8,3.6,3.82,3.59,204839.89
2022-03-16,3.69,3.68,3.72,3.54,146408.8
2022-03-17,3.74,3.69,3.8,3.69,132446.58
2022-03-18,3.67,3.78,3.79,3.67,112687.14
2022-03-21,3.8,3.77,3.81,3.72,109578.0
2022-03-22,3.77,3.82,3.84,3.74,98221.12
2022-03-23,3.8,3.82,3.84,3.79,92454.0
2022-03-24,3.79,3.8,3.82,3.78,74582.39
2022-03-25,3.8,3.82,3.85,3.79,96346.8
2022-03-28,3.81,3.82,3.84,3.72,99524.8
2022-03-29,3.84,3.85,3.87,3.81,136162.11
2022-03-30,3.88,3.95,3.96,3.86,151380.25
2022-03-31,3.84,3.83,3.88,3.82,274589.18
2022-04-01,3.8,3.77,3.81,3.74,204935.0
2022-04-06,3.75,3.82,3.83,3.73,142672.4
2022-04-07,3.82,3.74,3.82,3.74,116123.2
