date,open,close,high,low,volume,amount
2022-01-04,4.37,4.51,4.6,4.36,104588.0,
2022-01-05,4.49,4.54,4.64,4.49,75096.85,
2022-01-06,4.54,4.54,4.59,4.48,55146.0,
2022-01-07,4.54,4.46,4.57,4.46,56171.31,
2022-01-10,4.46,4.47,4.5,4.38,39997.47,
2022-01-11,4.48,4.43,4.5,4.4,34332.0,
2022-01-12,4.42,4.48,4.48,4.41,44105.55,
2022-01-13,4.46,4.48,4.52,4.46,43929.0,
2022-01-14,4.46,4.41,4.51,4.4,50464.0,
2022-01-17,4.39,4.35,4.43,4.34,61339.84,
2022-01-18,4.39,4.33,4.4,4.3,46698.77,
2022-01-19,4.31,4.34,4.37,4.3,30352.4,
2022-01-20,4.37,4.59,4.6,4.24,179362.14,
2022-01-21,4.58,4.66,4.71,4.41,183280.2,
2022-01-24,4.71,4.61,4.72,4.53,120350.0,
2022-01-25,4.61,4.46,4.63,4.39,106562.0,
2022-01-26,4.48,4.39,4.55,4.36,59808.0,
2022-01-27,4.36,4.2,4.36,4.19,68653.0,
2022-01-28,4.2,4.43,4.46,4.1,97051.4,
2022-02-07,4.45,4.41,4.51,4.34,59381.4,
2022-02-08,4.42,4.55,4.56,4.38,82447.0,
2022-02-09,4.55,4.49,4.58,4.49,61538.05,
2022-02-10,4.5,4.42,4.52,4.41,75620.0,
2022-02-11,4.42,4.32,4.44,4.32,62597.0,
2022-02-14,4.31,4.33,4.36,4.29,38441.6,
2022-02-15,4.31,4.25,4.34,4.23,49347.0,
2022-02-16,4.28,4.29,4.36,4.27,40317.0,
2022-02-17,4.28,4.16,4.29,4.15,89382.4,
2022-02-18,4.14,4.19,4.2,4.1,47931.0,
2022-02-21,4.2,4.21,4.23,4.15,59093.8,
2022-02-22,4.18,4.14,4.19,4.1,45783.0,
2022-02-23,4.14,4.14,4.17,4.12,42134.0,
2022-02-24,4.14,3.98,4.16,3.91,117171.6,
2022-02-25,3.98,4.0,4.05,3.98,46848.5,
2022-02-28,4.03,3.95,4.04,3.91,36126.0,
2022-03-01,3.99,3.99,4.0,3.95,40170.0,
2022-03-02,4.0,3.98,4.04,3.96,46723.4,
2022-03-03,3.99,3.97,4.0,3.95,33042.0,
2022-03-04,3.95,3.79,3.97,3.77,139484.55,
2022-03-07,3.81,3.71,3.81,3.68,106073.0,
2022-03-08,3.71,3.57,3.72,3.56,140723.0,
2022-03-09,3.6,3.47,3.62,3.34,95541.4,
2022-03-10,3.58,3.62,3.64,3.52,146021.0,
2022-03-11,3.67,3.97,3.97,3.59,305004.8,
2022-03-14,3.86,3.91,4.11,3.85,429623.4,
2022-03-15,3.95,3.76,4.07,3.75,251654.6,
2022-03-16,3.83,3.97,3.99,3.76,206226.2,
2022-03-17,4.03,3.97,4.09,3.93,219379.0,
2022-03-18,3.96,4.06,4.08,3.87,174582.6,
2022-03-21,4.11,4.23,4.37,4.04,224901.3,
2022-03-22,4.25,4.21,4.27,4.15,132799.0,
2022-03-23,4.2,4.16,4.21,4.08,141147.8,
2022-03-24,4.19,4.06,4.19,4.04,116012.04,
2022-03-25,4.1,4.06,4.13,4.03,86187.0,
2022-03-28,3.99,4.03,4.08,3.97,103693.0,
2022-03-29,4.03,3.9,4.06,3.87,117982.0,
2022-03-30,3.98,3.87,3.98,3.86,86728.0,
2022-03-31,3.87,3.91,4.04,3.85,101465.0,
2022-04-01,3.92,3.84,3.92,3.79,86387.0,
2022-04-06,3.85,3.96,4.04,3.82,101277.0,
2022-04-07,3.96,3.92,3.98,3.9,67640.6,
2022-04-08,3.91,3.87,3.95,3.81,46955.6,
2022-04-11,3.87,3.78,3.88,3.73,98570.6,
2022-04-12,3.79,3.9,3.98,3.73,141904.8,
2022-04-13,3.87,3.83,3.92,3.81,59719.4,
2022-04-14,3.85,3.79,3.89,3.76,67238.4,
2022-04-15,3.79,3.63,3.79,3.62,97150.0,
2022-04-18,3.63,3.68,3.75,3.58,71405.8,
2022-04-19,3.67,3.64,3.7,3.6,43398.2,
2022-04-20,3.64,3.64,3.72,3.62,45675.16,
2022-04-21,3.67,3.45,3.67,3.44,75083.6,
2022-04-22,3.42,3.42,3.49,3.36,64114.0,
2022-04-25,3.38,3.15,3.38,3.12,103311.0,
2022-04-26,3.18,3.09,3.26,3.09,79344.8,
2022-04-27,3.05,3.26,3.27,2.99,78948.0,
2022-04-28,3.24,3.17,3.27,3.12,52984.8,
2022-04-29,3.18,3.42,3.47,3.18,109500.4,
2022-05-05,3.4,3.37,3.44,3.35,52739.0,
2022-05-06,3.32,3.33,3.37,3.26,46833.0,
2022-05-09,3.33,3.37,3.41,3.32,36994.0,
2022-05-10,3.32,3.4,3.43,3.31,44583.6,
2022-05-11,3.41,3.31,3.44,3.31,79526.0,
2022-05-12,3.3,3.35,3.36,3.26,46250.6,
2022-05-13,3.33,3.36,3.4,3.31,47279.65,
2022-05-16,3.34,3.38,3.4,3.34,35762.0,
2022-05-17,3.39,3.34,3.4,3.3,33938.0,
2022-05-18,3.34,3.33,3.38,3.31,55242.4,
2022-05-19,3.29,3.42,3.42,3.29,67519.6,
2022-05-20,3.43,3.49,3.5,3.39,84926.8,
2022-05-23,3.51,3.54,3.55,3.47,60518.0,
2022-05-24,3.57,3.4,3.57,3.38,77691.0,
2022-05-25,3.39,3.44,3.47,3.36,38155.0,
2022-05-26,3.45,3.78,3.78,3.41,121211.16,
2022-05-27,3.91,3.85,4.16,3.72,552673.54,
2022-05-30,3.7,3.64,3.75,3.59,314078.64,
2022-05-31,3.62,3.63,3.65,3.55,156099.0,
2022-06-01,3.63,3.72,3.91,3.6,244059.34,
2022-06-02,3.72,3.8,3.9,3.66,250400.5,
2022-06-06,3.79,3.77,3.93,3.73,174371.0,
2022-06-07,3.78,4.15,4.15,3.76,282945.9,
2022-06-08,4.33,3.99,4.48,3.97,614587.44,
2022-06-09,3.91,3.87,3.97,3.82,328879.7,
2022-06-10,3.84,3.86,3.95,3.83,234272.0,
2022-06-13,3.97,4.25,4.25,3.88,657669.64,
2022-06-14,4.16,4.14,4.28,4.03,582156.7,
2022-06-15,4.15,4.03,4.17,4.03,249754.5,
2022-06-16,4.03,4.11,4.16,4.0,226945.8,
2022-06-17,4.06,4.08,4.13,3.95,196554.3,
2022-06-20,4.1,4.07,4.14,4.03,139092.6,
2022-06-21,4.05,3.98,4.1,3.96,142897.5,
2022-06-22,3.98,3.94,4.05,3.93,117077.0,
2022-06-23,3.96,4.07,4.12,3.93,202205.2,
2022-06-24,4.06,4.16,4.17,4.02,225249.2,
2022-06-27,4.22,4.15,4.23,4.09,177113.2,
2022-06-28,4.15,4.29,4.35,4.13,239171.0,
2022-06-29,4.28,4.2,4.31,4.12,196265.0,
2022-06-30,4.25,4.19,4.27,4.17,141330.0,
