date,open,close,high,low,volume
2022-01-04,5.0,5.05,5.25,4.99,579346.61
2022-01-05,4.98,4.89,5.0,4.85,323089.2
2022-01-06,4.88,4.88,4.91,4.82,178104.43
2022-01-07,4.83,4.85,4.88,4.83,163324.29
2022-01-10,4.85,4.85,4.86,4.78,150050.75
2022-01-11,4.8,4.82,4.83,4.79,117438.66
2022-01-12,4.81,4.81,4.82,4.78,113359.82
2022-01-13,4.81,4.82,4.88,4.79,208510.61
2022-01-14,4.8,4.72,4.8,4.7,175941.0
2022-01-17,4.72,4.73,4.75,4.72,90629.0
2022-01-18,4.73,4.73,4.75,4.67,123912.33
2022-01-19,4.76,4.74,4.8,4.7,139115.15
2022-01-20,4.71,4.65,4.71,4.65,127009.2
2022-01-21,4.65,4.75,4.78,4.65,169890.29
2022-01-24,4.7,4.62,4.7,4.61,128695.29
2022-01-25,4.61,4.41,4.62,4.4,163215.92
2022-01-26,4.41,4.32,4.45,4.25,96230.6
2022-01-27,4.32,4.08,4.35,4.08,123939.8
2022-01-28,4.08,4.09,4.12,3.9,144260.24
2022-02-07,4.09,4.18,4.23,4.09,125646.6
2022-02-08,4.28,4.33,4.34,4.23,176292.2
2022-02-09,4.33,4.36,4.45,4.25,145558.17
2022-02-10,4.32,4.39,4.4,4.27,113880.2
2022-02-11,4.42,4.35,4.42,4.33,126991.25
2022-02-14,4.35,4.27,4.36,4.24,94206.2
2022-02-15,4.21,4.23,4.28,4.19,79937.6
2022-02-16,4.22,4.27,4.28,4.2,73383.8
2022-02-17,4.28,4.22,4.29,4.22,68213.4
2022-02-18,4.21,4.35,4.36,4.19,186171.17
2022-02-21,4.35,4.5,4.51,4.35,220017.39
2022-02-22,4.51,4.45,4.52,4.37,161346.6
2022-02-23,4.48,4.43,4.5,4.38,101609.8
2022-02-24,4.41,4.32,4.45,4.26,154762.21
2022-02-25,4.28,4.27,4.38,4.24,131557.88
2022-02-28,4.26,4.29,4.33,4.22,101762.6
2022-03-01,4.29,4.4,4.4,4.29,156320.2
2022-03-02,4.44,4.46,4.5,4.42,179115.0
2022-03-03,4.48,4.54,4.62,4.47,247089.17
2022-03-04,4.54,4.5,4.64,4.41,226486.2
2022-03-07,4.66,4.45,4.7,4.42,232104.0
2022-03-08,4.41,4.26,4.48,4.22,188547.94
2022-03-09,4.27,4.32,4.42,4.09,200787.25
