date,open,close,high,low,volume,amount
2022-01-04,29.65,29.99,30.29,29.53,88315.86,
2022-01-05,29.85,30.11,30.25,29.71,85498.87,
2022-01-06,29.84,29.25,29.9,28.96,80359.03,
2022-01-07,29.14,29.13,29.49,29.04,54695.2,
2022-01-10,29.01,30.9,31.45,28.98,209694.17,
2022-01-11,30.73,30.14,31.23,30.06,114654.64,
2022-01-12,30.19,30.25,30.35,29.88,64098.21,
2022-01-13,30.44,29.63,30.58,29.59,74940.88,
2022-01-14,29.43,29.67,29.84,29.31,45180.58,
2022-01-17,29.73,31.71,32.04,29.73,231822.69,
2022-01-18,31.75,31.82,32.43,31.33,228863.81,
2022-01-19,31.67,31.53,32.08,31.32,105568.12,
2022-01-20,31.51,31.1,31.79,31.01,98315.86,
2022-01-21,30.99,31.3,32.2,30.93,121893.66,
2022-01-24,31.05,31.55,32.23,30.97,121308.48,
2022-01-25,31.27,29.64,31.41,29.48,119102.72,
2022-01-26,29.64,28.75,29.95,28.36,109736.01,
2022-01-27,28.78,26.87,28.88,26.61,124523.93,
2022-01-28,27.3,26.91,27.42,26.35,67253.62,
2022-02-07,27.28,27.13,27.58,26.94,46380.29,
2022-02-08,27.06,27.24,27.25,26.47,50215.66,
2022-02-09,27.23,27.65,27.89,27.18,67145.76,
2022-02-10,27.59,27.5,27.69,27.3,40316.15,
2022-02-11,27.48,26.94,27.59,26.76,50224.26,
2022-02-14,26.7,26.36,26.91,26.15,45960.32,
2022-02-15,26.37,26.72,26.73,26.37,31941.65,
2022-02-16,26.95,26.77,27.11,26.74,32114.16,
2022-02-17,26.67,26.48,26.81,26.38,43800.61,
2022-02-18,26.55,26.91,27.36,26.55,50650.92,
2022-02-21,27.12,28.04,28.5,27.12,113155.57,
2022-02-22,27.71,27.42,27.75,27.14,76950.88,
2022-02-23,27.42,27.7,27.84,27.35,54570.0,
2022-02-24,27.65,26.44,27.65,26.03,99488.39,
2022-02-25,26.63,26.5,26.8,26.45,52114.75,
2022-02-28,26.64,26.38,26.85,26.18,37705.99,
2022-03-01,26.4,26.57,26.63,26.38,34347.9,
2022-03-02,26.51,27.81,28.62,26.35,177606.53,
2022-03-03,27.48,27.23,27.91,27.15,91137.24,
2022-03-04,27.26,27.48,27.48,26.97,67542.97,
2022-03-07,27.52,26.74,27.52,26.52,70868.84,
2022-03-08,26.65,25.86,26.88,25.75,89684.2,
2022-03-09,25.95,24.63,25.96,23.93,96583.28,
2022-03-10,25.11,24.63,25.17,24.57,59453.63,
2022-03-11,23.99,24.46,24.54,23.04,89803.33,
2022-03-14,24.11,24.01,24.75,24.0,45004.7,
2022-03-15,23.69,22.5,23.99,22.41,75146.38,
2022-03-16,22.81,23.23,23.33,21.79,92140.68,
2022-03-17,23.62,23.49,24.08,23.44,78289.98,
2022-03-18,23.49,23.38,23.52,23.13,54552.62,
2022-03-21,23.34,23.69,24.29,23.34,57976.58,
2022-03-22,23.53,23.64,23.85,23.37,37505.5,
2022-03-23,23.79,23.95,24.37,23.64,56707.6,
2022-03-24,23.95,23.26,24.09,23.16,53708.56,
2022-03-25,23.45,23.04,23.64,23.04,34886.23,
2022-03-28,23.04,23.52,23.9,22.75,58878.91,
2022-03-29,23.36,22.87,23.62,22.8,47516.45,
2022-03-30,23.04,23.23,23.33,22.88,40008.79,
2022-03-31,23.26,22.84,23.29,22.81,39102.09,
2022-04-01,22.71,22.88,23.01,22.45,33810.15,
2022-04-06,23.04,22.84,23.14,22.74,32583.46,
2022-04-07,23.56,23.04,24.39,22.81,86917.08,
2022-04-08,22.78,22.09,22.82,21.98,64063.38,
2022-04-11,21.92,20.59,22.07,20.32,78988.53,
2022-04-12,20.58,21.53,21.56,20.54,62811.83,
2022-04-13,21.53,20.98,21.53,20.88,36612.32,
2022-04-14,21.21,21.48,21.73,21.02,48705.41,
2022-04-15,21.27,20.93,21.38,20.81,42036.82,
2022-04-18,20.93,21.25,21.26,20.43,34359.02,
2022-04-19,21.32,21.66,22.04,21.32,63112.71,
2022-04-20,21.86,21.12,22.31,21.02,59028.57,
2022-04-21,20.83,20.82,21.85,20.68,59375.02,
2022-04-22,20.73,20.21,20.73,20.03,50822.41,
2022-04-25,20.04,18.94,20.04,18.91,76234.99,
2022-04-26,19.07,17.92,19.43,17.68,78912.16,
2022-04-27,17.67,18.65,18.72,17.55,73008.29,
2022-04-28,18.49,18.19,18.66,17.9,48980.0,
2022-04-29,18.53,19.2,19.41,18.45,72645.52,
2022-05-05,18.94,19.52,19.84,18.94,56456.04,
2022-05-06,18.91,21.47,21.47,18.81,100303.3,
2022-05-09,23.04,22.44,23.58,22.06,281724.28,
2022-05-10,22.0,22.54,23.2,21.93,210668.24,
2022-05-11,22.36,22.66,23.33,22.34,188166.94,
2022-05-12,22.44,23.01,23.9,22.44,175800.57,
2022-05-13,23.06,23.04,23.31,22.68,110627.38,
2022-05-16,22.99,22.61,23.14,22.56,79735.73,
2022-05-17,22.61,22.84,23.16,22.41,83435.63,
2022-05-18,23.22,22.81,23.52,22.74,110873.76,
2022-05-19,22.26,22.87,23.02,22.25,86796.39,
2022-05-20,22.93,22.99,23.04,22.63,67265.7,
2022-05-23,23.04,23.58,23.99,22.87,130370.03,
2022-05-24,23.45,22.17,23.54,22.17,117578.86,
2022-05-25,23.04,23.62,24.39,23.04,256282.05,
2022-05-26,23.1,22.96,23.32,22.37,179921.52,
2022-05-27,22.82,22.55,23.1,22.36,100077.61,
2022-05-30,22.54,23.01,23.27,22.32,103913.76,
2022-05-31,23.19,23.32,23.34,22.78,87154.31,
2022-06-01,23.28,23.31,23.55,23.11,70529.75,
2022-06-02,23.16,23.61,23.78,22.99,91599.33,
2022-06-06,23.61,25.98,25.98,23.38,299532.93,
2022-06-07,26.01,28.58,28.58,25.98,386217.8,
2022-06-08,29.91,31.43,31.43,29.54,428508.61,
2022-06-09,31.85,30.55,32.2,29.72,398439.64,
2022-06-10,30.1,30.25,30.9,29.54,300753.76,
2022-06-13,30.02,31.82,33.09,29.81,366267.83,
2022-06-14,31.53,32.17,32.27,30.05,234746.05,
2022-06-15,31.47,30.7,31.98,30.37,279348.08,
2022-06-16,30.53,31.08,31.91,30.3,251844.25,
2022-06-17,30.79,31.49,31.69,30.57,199553.22,
2022-06-20,31.68,32.86,34.6,30.83,466127.01,
2022-06-21,31.76,31.06,31.91,30.67,297530.43,
2022-06-22,31.37,30.09,31.5,29.67,259743.04,
2022-06-23,30.21,30.62,30.8,29.87,161890.9,
2022-06-24,30.98,30.36,31.15,30.06,161887.86,
2022-06-27,30.27,29.94,30.59,29.85,180472.78,
2022-06-28,29.86,30.93,31.12,29.54,242411.37,
2022-06-29,30.75,30.57,31.9,30.3,245701.49,
2022-06-30,30.78,31.21,31.99,30.76,220296.61,
2022-07-01,31.45,32.16,33.49,31.23,288764.66,
2022-07-04,33.06,32.6,33.76,31.57,223404.67,
2022-07-05,32.33,30.65,32.6,29.91,289499.01,
