date,open,close,high,low,volume
2022-01-04,5.73,5.76,5.79,5.71,285004.42
2022-01-05,5.75,5.66,5.76,5.63,288567.65
2022-01-06,5.66,5.7,5.73,5.63,233106.22
2022-01-07,5.72,5.66,5.72,5.64,234768.95
2022-01-10,5.64,5.61,5.65,5.57,241414.85
2022-01-11,5.62,5.65,5.68,5.6,185518.15
2022-01-12,5.65,5.67,5.67,5.63,178944.42
2022-01-13,5.68,5.75,5.83,5.67,428226.01
2022-01-14,5.72,5.65,5.73,5.62,267125.32
2022-01-17,5.71,5.66,5.71,5.62,187775.42
2022-01-18,5.65,5.61,5.67,5.59,236006.85
2022-01-19,5.59,5.6,5.64,5.57,158816.5
2022-01-20,5.6,5.29,5.62,5.24,542094.78
2022-01-21,5.28,5.16,5.29,5.09,325369.04
2022-01-24,5.13,5.22,5.24,5.09,159218.0
2022-01-25,5.23,5.04,5.3,5.03,240874.97
2022-01-26,5.03,5.01,5.11,4.98,176907.69
2022-01-27,5.01,4.99,5.04,4.94,151460.68
2022-01-28,5.01,5.06,5.12,4.93,190773.4
2022-02-07,5.14,5.16,5.21,5.14,169686.83
2022-02-08,5.16,5.26,5.29,5.16,206933.73
2022-02-09,5.28,5.35,5.36,5.25,218872.53
2022-02-10,5.33,5.43,5.45,5.3,229224.88
2022-02-11,5.47,5.34,5.57,5.33,278747.63
2022-02-14,5.3,5.31,5.43,5.27,178486.52
2022-02-15,5.31,5.27,5.36,5.23,154381.57
2022-02-16,5.3,5.36,5.36,5.28,143374.6
2022-02-17,5.36,5.38,5.42,5.33,200685.18
2022-02-18,5.35,5.43,5.45,5.31,173618.21
2022-02-21,5.41,5.55,5.55,5.39,262721.26
2022-02-22,5.53,5.48,5.53,5.43,189847.0
2022-02-23,5.47,5.61,5.64,5.46,299195.3
2022-02-24,5.61,5.42,5.64,5.32,389035.56
2022-02-25,5.41,5.54,5.61,5.41,335873.14
2022-02-28,5.54,5.53,5.56,5.44,177945.48
2022-03-01,5.53,5.5,5.56,5.45,150945.0
2022-03-02,5.46,5.52,5.53,5.43,156359.19
2022-03-03,5.5,5.57,5.57,5.5,219359.92
2022-03-04,5.54,5.45,5.55,5.43,224453.99
2022-03-07,5.43,5.35,5.51,5.33,225961.0
2022-03-08,5.35,5.14,5.38,5.06,259851.99
2022-03-09,5.16,5.0,5.2,4.77,326953.0
2022-03-10,5.11,5.21,5.28,5.08,328688.45
2022-03-11,5.15,5.19,5.22,5.03,219681.34
2022-03-14,5.17,4.96,5.17,4.96,208119.55
2022-03-15,4.97,4.64,4.97,4.63,359057.76
2022-03-16,4.78,4.84,4.88,4.6,348057.48
2022-03-17,4.9,4.84,4.97,4.82,274622.39
2022-03-18,4.84,4.89,4.89,4.81,142527.58
2022-03-21,4.88,4.88,4.93,4.81,180821.13
2022-03-22,4.86,4.86,4.9,4.83,138824.0
2022-03-23,4.87,4.88,4.9,4.85,113257.64
2022-03-24,4.86,4.82,4.87,4.8,136835.1
2022-03-25,4.81,4.81,4.9,4.8,156675.62
2022-03-28,5.3,5.3,5.3,5.22,513041.45
2022-03-29,5.41,5.57,5.76,5.34,1611055.03
2022-03-30,5.5,5.73,5.77,5.46,1081861.92
2022-03-31,5.72,5.63,5.77,5.58,759343.77
2022-04-01,5.59,5.57,5.64,5.48,499064.3
2022-04-06,5.57,5.59,5.61,5.49,448853.66
2022-04-07,5.59,5.51,5.67,5.51,425833.83
2022-04-08,5.53,5.64,5.66,5.49,523119.91
2022-04-11,5.61,5.69,5.78,5.56,744803.65
2022-04-12,5.69,5.81,5.82,5.56,613737.64
2022-04-13,5.82,5.79,5.91,5.71,612439.06
2022-04-14,5.78,5.8,5.85,5.69,468231.23
2022-04-15,5.75,5.88,6.05,5.71,650165.44
2022-04-18,5.78,5.81,5.97,5.74,440346.39
2022-04-19,5.77,6.1,6.29,5.75,874760.59
2022-04-20,6.11,6.15,6.27,6.02,878068.06
2022-04-21,6.17,5.92,6.22,5.88,729468.96
2022-04-22,5.83,5.82,5.91,5.65,551949.71
2022-04-25,5.72,5.24,5.72,5.24,675261.42
2022-04-26,5.24,5.01,5.27,4.96,475684.63
2022-04-27,5.01,5.48,5.51,4.94,741598.01
2022-04-28,5.43,5.76,5.9,5.4,757298.11
2022-04-29,5.78,5.87,5.91,5.65,652008.17
2022-05-05,5.92,6.0,6.15,5.9,608339.77
2022-05-06,5.81,5.98,6.1,5.79,461539.94
2022-05-09,5.95,5.8,6.0,5.79,498930.52
2022-05-10,5.73,5.85,5.85,5.69,499376.95
2022-05-11,5.85,6.12,6.34,5.84,935369.74
2022-05-12,6.12,6.14,6.26,6.0,574416.07
2022-05-13,6.16,6.17,6.26,6.1,458936.9
2022-05-16,6.26,6.24,6.31,6.05,674713.03
2022-05-17,6.24,6.33,6.44,6.15,634162.09
2022-05-18,6.25,6.18,6.36,6.15,552631.72
2022-05-19,6.04,6.15,6.18,5.97,623089.38
2022-05-20,6.12,6.26,6.3,6.1,519567.29
2022-05-23,6.27,6.27,6.43,6.24,500302.45
2022-05-24,6.24,5.94,6.32,5.94,563578.99
2022-05-25,5.98,6.14,6.25,5.98,559145.41
2022-05-26,6.16,6.19,6.23,5.9,454954.41
2022-05-27,6.19,6.54,6.68,6.19,1138090.02
2022-05-30,6.63,6.91,7.04,6.48,1271136.22
2022-05-31,6.99,6.87,7.04,6.77,791202.31
2022-06-01,6.85,6.81,7.0,6.76,554745.71
2022-06-02,6.76,6.64,6.77,6.54,666313.11
2022-06-06,6.64,6.75,6.77,6.62,525956.4
2022-06-07,6.81,6.67,6.82,6.59,488659.8
2022-06-08,6.63,6.81,6.95,6.62,674930.09
2022-06-09,6.74,6.89,7.04,6.7,706996.36
2022-06-10,6.88,7.18,7.25,6.79,844962.03
2022-06-13,7.14,7.19,7.37,7.04,666117.29
2022-06-14,7.09,7.25,7.32,7.02,715666.61
2022-06-15,7.29,7.0,7.36,6.97,645265.33
2022-06-16,6.98,6.74,7.15,6.71,715812.52
2022-06-17,6.76,6.78,7.0,6.69,600953.12
2022-06-20,6.77,6.56,6.85,6.52,721192.1
2022-06-21,6.54,6.52,6.67,6.34,592155.5
2022-06-22,6.53,6.59,6.69,6.49,546310.73
2022-06-23,6.63,6.79,6.79,6.51,717488.17
2022-06-24,6.85,7.21,7.27,6.82,992543.6
2022-06-27,7.35,7.15,7.37,6.94,804878.76
2022-06-28,7.11,7.28,7.33,7.06,665089.64
2022-06-30,7.0,7.17,7.34,6.72,1292960.61
2022-07-01,7.0,7.42,7.54,6.95,914221.51
2022-07-04,7.36,7.38,7.43,7.1,718453.71
2022-07-05,7.34,7.44,7.55,7.28,601566.13
2022-07-06,7.38,7.27,7.48,7.17,530459.42
2022-07-07,7.25,7.26,7.36,7.11,393523.23
2022-07-08,7.43,7.21,7.74,7.19,1378946.83
2022-07-11,7.26,7.2,7.5,7.03,775505.61
2022-07-12,7.12,6.87,7.14,6.8,700041.68
2022-07-13,6.82,7.07,7.24,6.78,544702.51
2022-07-14,7.05,6.99,7.05,6.89,366099.88
2022-07-15,6.96,6.75,7.2,6.71,498458.83
2022-07-18,6.7,6.86,6.92,6.7,407009.97
2022-07-19,6.9,6.92,7.04,6.85,341394.85
2022-07-20,6.94,7.24,7.25,6.92,600515.67
2022-07-21,7.24,7.03,7.32,7.01,442645.34
2022-07-22,7.08,6.76,7.09,6.69,663820.14
2022-07-25,6.77,6.83,7.02,6.72,485457.39
2022-07-26,6.81,6.97,7.06,6.71,374934.32
2022-07-27,6.99,6.92,6.99,6.85,259962.42
2022-07-28,6.96,7.04,7.12,6.95,433858.86
2022-07-29,7.04,6.9,7.09,6.86,350695.42
2022-08-01,6.88,7.0,7.03,6.81,352643.08
2022-08-02,6.88,6.56,6.95,6.48,688912.73
2022-08-03,6.65,6.98,7.15,6.65,1176897.15
2022-08-04,7.0,7.15,7.17,6.87,605432.46
2022-08-05,7.17,7.5,7.55,7.1,904810.61
2022-08-08,7.51,7.49,7.55,7.38,468270.12
2022-08-09,7.49,8.18,8.24,7.49,1258141.92
2022-08-10,8.16,8.27,8.42,8.07,1064791.84
2022-08-11,8.25,8.24,8.41,8.21,586747.14
2022-08-12,8.27,8.89,9.07,8.27,1476808.45
2022-08-15,9.15,9.63,9.73,8.89,1707149.23
2022-08-16,9.79,10.32,10.55,9.54,1370057.75
2022-08-17,10.59,9.28,10.68,9.28,2455821.99
2022-08-18,9.53,9.82,9.91,9.05,2106323.67
2022-08-19,9.81,9.02,9.9,8.97,1889208.3
2022-08-22,9.1,8.79,9.1,8.59,1269382.26
2022-08-23,8.79,8.8,8.87,8.66,1006543.57
2022-08-24,8.84,8.37,8.93,8.27,1099447.08
2022-08-25,8.3,8.28,8.41,8.11,794132.38
2022-08-26,8.27,8.13,8.45,8.08,636342.38
2022-08-29,8.0,8.31,8.41,7.98,678184.03
2022-08-30,8.31,8.06,8.35,8.02,579517.39
2022-08-31,8.06,7.64,8.09,7.56,981693.54
2022-09-01,7.71,7.54,7.72,7.47,485463.95
2022-09-02,7.55,7.71,7.79,7.47,524797.5
2022-09-05,7.69,7.89,7.98,7.69,509074.58
2022-09-06,7.92,8.09,8.14,7.85,588800.41
2022-09-07,8.02,8.12,8.23,7.95,511019.92
2022-09-08,8.07,7.92,8.16,7.87,464057.77
2022-09-09,7.94,7.91,8.1,7.89,325265.22
2022-09-13,7.98,7.79,8.02,7.75,420780.22
2022-09-14,7.64,7.71,7.78,7.58,382842.83
2022-09-15,7.71,7.24,7.73,7.12,721414.01
2022-09-16,7.26,6.96,7.28,6.95,438296.22
2022-09-19,6.98,7.03,7.13,6.9,397179.03
2022-09-20,7.04,7.22,7.31,7.01,428009.17
2022-09-21,7.18,7.09,7.21,7.04,444482.92
2022-09-22,7.06,7.16,7.23,7.03,347998.0
2022-09-23,7.14,7.01,7.2,6.91,385911.8
2022-09-26,6.9,6.83,6.97,6.8,386576.83
2022-09-27,6.88,6.9,6.94,6.73,383428.32
2022-09-28,6.88,6.65,6.95,6.62,386844.17
2022-09-29,6.74,6.59,6.76,6.54,310707.47
2022-09-30,6.59,6.47,6.65,6.46,340938.73
2022-10-10,6.51,6.37,6.58,6.33,307127.0
2022-10-11,6.41,6.53,6.57,6.3,317731.49
2022-10-12,6.51,6.74,6.74,6.37,444329.58
2022-10-13,6.67,6.68,6.75,6.55,432326.38
2022-10-14,6.74,6.83,6.88,6.7,397959.46
2022-10-17,6.79,6.85,6.99,6.74,357443.07
2022-10-18,6.89,6.75,6.9,6.74,296500.55
2022-10-19,6.74,6.68,6.79,6.68,247553.0
2022-10-20,6.66,6.67,6.75,6.49,363382.16
2022-10-21,6.52,6.0,6.55,6.0,1250811.34
2022-10-24,5.89,5.8,6.05,5.76,939873.96
2022-10-25,5.81,5.73,5.85,5.6,582328.47
2022-10-26,5.74,5.85,5.92,5.72,478454.3
2022-10-27,5.85,5.77,5.96,5.77,437738.29
2022-10-28,5.75,5.51,5.75,5.5,480470.86
2022-10-31,5.53,5.56,5.6,5.47,321686.89
2022-11-01,5.59,5.73,5.75,5.53,484481.6
2022-11-02,5.69,5.74,5.79,5.69,449634.22
2022-11-03,5.68,5.84,5.89,5.65,488547.02
2022-11-04,5.83,6.0,6.03,5.81,496260.96
2022-11-07,5.99,6.12,6.16,5.98,448378.23
2022-11-08,6.11,6.07,6.16,6.02,360399.54
2022-11-09,6.05,6.05,6.19,6.04,293760.77
2022-11-10,6.0,5.98,6.04,5.95,286685.16
2022-11-11,6.11,6.04,6.14,6.02,341188.63
2022-11-14,6.07,5.95,6.16,5.92,383474.91
2022-11-15,5.93,6.13,6.13,5.89,406384.46
2022-11-16,6.13,6.07,6.16,6.04,294464.63
2022-11-17,6.03,6.28,6.33,5.93,819253.14
2022-11-18,6.24,6.16,6.25,6.15,482168.97
2022-11-21,6.13,6.09,6.13,6.0,331761.69
2022-11-22,6.07,6.03,6.13,6.0,313241.46
2022-11-23,6.06,6.11,6.18,6.02,325719.9
2022-11-24,6.16,6.24,6.33,6.14,538606.87
2022-11-25,6.24,6.14,6.25,6.11,354103.2
2022-11-28,6.04,5.97,6.04,5.91,364520.47
2022-11-29,6.01,6.21,6.24,5.99,646719.75
2022-11-30,6.21,6.16,6.24,6.14,311397.39
2022-12-01,6.2,6.3,6.38,6.18,595839.47
2022-12-02,6.29,6.25,6.3,6.2,356736.96
2022-12-05,6.29,6.33,6.34,6.21,419975.14
2022-12-06,6.31,6.29,6.31,6.21,365022.25
2022-12-07,6.27,6.19,6.29,6.16,352703.35
2022-12-08,6.17,6.18,6.3,6.13,322113.91
2022-12-09,6.19,6.19,6.25,6.15,213427.06
2022-12-12,6.17,6.04,6.17,6.03,348393.1
2022-12-13,6.06,5.94,6.06,5.9,342460.98
2022-12-14,5.95,5.94,6.06,5.93,221754.65
2022-12-15,5.91,5.94,5.96,5.9,181499.47
2022-12-16,5.91,5.82,5.93,5.81,264347.48
2022-12-19,5.83,5.73,5.95,5.72,262206.22
2022-12-20,5.74,5.74,5.81,5.68,185431.93
2022-12-21,5.73,5.7,5.78,5.65,158357.92
2022-12-22,5.73,5.53,5.76,5.49,290668.34
2022-12-23,5.48,5.48,5.57,5.46,214294.81
2022-12-26,5.47,5.51,5.54,5.47,266203.35
2022-12-27,5.57,5.66,5.73,5.55,313971.26
2022-12-28,5.67,5.59,5.67,5.57,166756.09
2022-12-29,5.6,5.55,5.6,5.51,138576.93
2022-12-30,5.58,5.53,5.59,5.51,150618.0
2023-01-03,5.53,5.67,5.7,5.49,237756.74
2023-01-04,5.67,5.64,5.76,5.61,273396.18
2023-01-05,5.64,5.65,5.67,5.61,254095.01
2023-01-06,5.65,5.72,5.8,5.64,359547.82
2023-01-09,5.75,5.82,5.84,5.73,337255.67
2023-01-10,5.79,5.78,5.83,5.75,223673.27
2023-01-11,5.77,5.7,5.83,5.69,257468.53
2023-01-12,5.72,5.72,5.78,5.69,135268.1
2023-01-13,5.76,5.73,5.77,5.69,144507.06
2023-01-16,5.72,5.81,5.84,5.72,265730.35
2023-01-17,5.83,5.81,5.83,5.76,148910.04
2023-01-18,5.79,5.79,5.84,5.78,199962.26
2023-01-19,5.77,5.83,5.84,5.76,277706.52
2023-01-20,5.85,5.95,5.97,5.83,283932.73
2023-01-30,6.0,6.0,6.05,5.97,360102.0
2023-01-31,5.99,6.09,6.09,5.95,312085.14
2023-02-01,6.08,6.13,6.14,6.05,330369.44
2023-02-02,6.15,6.74,6.74,6.14,1334745.06
2023-02-03,6.9,6.86,6.99,6.68,1767023.96
2023-02-06,6.77,6.63,6.85,6.6,985802.66
2023-02-07,6.62,6.82,6.95,6.6,1131584.67
2023-02-08,6.81,6.61,6.81,6.6,765929.67
2023-02-09,6.61,6.7,6.72,6.52,582487.17
2023-02-10,6.68,6.8,6.95,6.66,797206.38
2023-02-13,6.8,7.07,7.09,6.74,961933.32
2023-02-14,7.05,6.99,7.06,6.92,640751.54
2023-02-15,6.96,6.88,6.97,6.84,460950.8
2023-02-16,6.87,6.68,7.0,6.59,685343.24
2023-02-17,6.7,6.68,6.82,6.66,379490.97
2023-02-20,6.67,6.77,6.79,6.64,358777.78
2023-02-21,6.72,6.86,6.9,6.71,420667.77
2023-02-22,6.83,6.73,6.84,6.69,382311.49
2023-02-23,6.71,6.73,6.78,6.66,266216.65
2023-02-24,6.72,6.73,6.77,6.67,232621.0
2023-02-27,6.7,6.84,6.89,6.68,487139.09
2023-02-28,6.84,6.87,6.87,6.76,343494.14
2023-03-01,6.86,6.94,6.99,6.84,478242.18
2023-03-02,6.95,6.77,6.97,6.73,486000.47
2023-03-03,6.76,6.79,6.84,6.71,316416.21
2023-03-06,6.76,6.74,6.78,6.66,371258.84
2023-03-07,6.75,6.66,6.8,6.66,312405.55
2023-03-08,6.62,6.68,6.68,6.55,285354.3
2023-03-09,6.68,6.63,6.69,6.61,154597.01
2023-03-10,6.57,6.51,6.64,6.43,323883.34
2023-03-13,6.35,6.14,6.42,6.09,801995.89
2023-03-14,6.15,5.93,6.18,5.82,629360.69
2023-03-15,5.97,5.98,6.03,5.95,257136.26
2023-03-16,5.95,5.85,5.95,5.83,270939.62
2023-03-17,5.93,5.99,6.04,5.92,336424.76
2023-03-20,6.01,5.96,6.05,5.93,283879.85
2023-03-21,5.98,6.08,6.09,5.95,252191.6
2023-03-22,6.07,6.19,6.27,6.07,395525.1
2023-03-23,6.16,6.21,6.23,6.13,207293.33
2023-03-24,6.19,6.16,6.21,6.13,212784.74
2023-03-27,6.17,6.28,6.31,6.14,297902.85
