date,open,close,high,low,volume,amount
2022-01-04,102.22,104.53,109.96,101.97,11468.08,
2022-01-05,104.62,99.41,105.57,97.69,5769.0,
2022-01-06,98.07,100.13,100.86,94.04,5201.9,
2022-01-07,100.43,93.76,101.18,93.72,5547.0,
2022-01-10,93.54,91.09,94.71,89.11,6982.0,
2022-01-11,90.96,90.09,92.41,88.98,6311.86,
2022-01-12,91.47,90.88,93.93,89.11,6781.0,
2022-01-13,90.43,88.67,91.04,87.14,3849.0,
2022-01-14,89.31,93.4,95.18,87.87,7196.36,
2022-01-17,93.0,98.36,102.38,92.08,11125.88,
2022-01-18,100.32,102.07,102.31,97.36,6244.0,
2022-01-19,101.12,98.98,101.12,96.71,5475.0,
2022-01-20,97.91,95.71,99.01,95.71,3069.93,
2022-01-21,95.85,93.86,97.95,93.73,3656.45,
2022-01-24,92.54,94.52,97.07,92.53,3885.45,
2022-01-25,93.4,92.01,95.91,90.81,4860.2,
2022-01-26,94.19,94.97,96.38,91.9,3979.0,
2022-01-27,95.05,91.1,95.7,91.09,3251.82,
2022-01-28,91.39,91.67,93.08,90.54,2504.0,
2022-02-07,93.73,92.41,94.71,91.43,2243.86,
2022-02-08,92.41,88.62,92.41,87.33,3701.0,
2022-02-09,88.75,85.41,88.75,82.28,9202.68,
2022-02-10,84.49,82.92,84.67,81.11,7504.2,
2022-02-11,82.51,79.57,83.08,79.21,3428.2,
2022-02-14,78.42,79.35,81.06,77.57,3222.0,
2022-02-15,80.53,82.53,83.8,78.55,3005.0,
2022-02-16,82.53,81.58,83.1,81.27,2121.0,
2022-02-17,81.31,86.63,87.99,80.59,6621.0,
2022-02-18,85.8,85.9,86.59,83.63,2922.0,
2022-02-21,85.91,84.08,86.26,83.33,1856.0,
2022-02-22,83.37,81.19,83.5,80.3,4905.5,
2022-02-23,81.74,87.23,87.79,81.74,5471.5,
2022-02-24,87.12,87.79,90.33,85.25,6110.86,
2022-02-25,87.83,91.83,94.52,87.83,5087.0,
2022-02-28,91.87,91.87,93.27,90.53,2906.0,
2022-03-01,93.07,91.09,93.72,90.1,2127.0,
2022-03-02,91.08,89.66,91.72,88.48,2411.98,
2022-03-03,90.75,85.15,91.05,84.63,4037.0,
2022-03-04,85.09,82.71,86.2,82.04,3582.86,
2022-03-07,82.05,80.53,82.05,79.59,4111.66,
2022-03-08,81.19,77.65,81.72,77.37,3266.45,
2022-03-09,78.22,77.76,79.21,72.62,3344.0,
2022-03-10,79.54,79.87,82.51,78.62,3225.52,
2022-03-11,79.85,77.14,79.85,75.4,2532.0,
2022-03-14,76.57,73.27,77.1,72.89,3081.0,
