date,open,close,high,low,volume
2022-01-04,20.98,20.67,21.36,20.42,34354.59
2022-01-05,20.53,20.86,21.15,20.13,32773.36
2022-01-06,21.04,20.55,21.06,20.15,37619.15
2022-01-07,20.52,20.07,20.71,19.41,41591.59
2022-01-10,19.83,19.74,20.07,19.44,35327.43
2022-01-11,19.68,19.68,20.15,19.55,21783.41
2022-01-12,19.83,21.64,21.64,19.83,86288.46
2022-01-13,22.08,21.65,22.21,21.3,69516.11
2022-01-14,21.59,20.63,21.65,20.52,51729.41
2022-01-17,20.63,20.22,20.76,20.13,44465.68
2022-01-18,20.38,22.25,22.25,20.13,71638.6
2022-01-19,22.47,21.44,22.56,21.28,82009.5
2022-01-20,21.38,21.23,22.26,21.05,53055.66
2022-01-21,20.93,21.46,21.72,20.74,50731.23
2022-01-24,21.63,21.03,21.64,20.19,58102.82
2022-01-25,21.14,20.03,21.14,20.03,39108.06
2022-01-26,19.71,20.46,20.63,19.66,33931.37
2022-01-27,20.57,19.85,20.79,19.69,24465.24
2022-01-28,20.11,20.09,20.31,18.89,31952.28
2022-02-07,20.32,21.4,21.49,20.32,43608.61
2022-02-08,21.46,21.16,21.69,20.73,35288.44
2022-02-09,21.36,22.04,22.14,21.11,59486.42
2022-02-10,22.39,22.86,23.94,22.27,94194.12
2022-02-11,22.72,22.33,22.96,22.23,44074.16
2022-02-14,22.27,21.77,22.27,21.61,35204.2
2022-02-15,21.89,22.39,22.43,21.45,42522.4
2022-02-16,22.57,22.31,22.74,22.11,29811.62
2022-02-17,22.25,22.87,23.35,22.09,57586.08
2022-02-18,22.86,23.86,24.18,22.66,73338.91
2022-02-21,23.71,23.67,24.43,23.45,71392.22
2022-02-22,23.57,24.09,24.61,23.45,59837.84
2022-02-23,24.12,24.01,24.28,23.69,50268.67
2022-02-24,23.77,23.27,23.94,22.62,84061.58
2022-02-25,23.05,23.25,23.71,23.05,57246.42
2022-02-28,23.43,23.16,23.45,23.0,58988.11
2022-03-01,23.22,23.01,23.35,22.57,39679.59
2022-03-02,23.01,23.13,23.82,22.86,54727.97
2022-03-03,23.12,23.6,24.37,22.98,80874.57
2022-03-04,23.48,22.83,23.73,22.75,48109.57
2022-03-07,22.76,22.67,23.49,22.42,57895.29
2022-03-08,22.47,21.16,22.76,21.15,55298.27
2022-03-09,21.15,20.4,21.47,19.47,51030.87
2022-03-10,20.79,20.57,20.89,20.01,41285.03
2022-03-11,20.29,20.5,20.74,19.76,34454.26
